"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
40538,"University of Connecticut","CONN","CONN00106108","Poales","Cyperaceae","Rhynchospora glomerata","Rhynchospora","glomerata","","",1966,10,1,"fruiting","Tolland","Willington","Willington",0,41.88527,-72.26138,5000,1966-10-01,1966
40568,"University of Connecticut","CONN","CONN00106235","Poales","Cyperaceae","Rhynchospora corniculata","Rhynchospora","corniculata","","",1905,9,1,"fruiting","New London","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1905-09-01,1905
40588,"University of Connecticut","CONN","CONN00106278","Poales","Cyperaceae","Rhynchospora oligantha","Rhynchospora","oligantha","","",1934,8,27,"flowering","New London","New London","Connecticut College Arboretum",0,41.37861,-72.11027,5000,1934-08-27,1934
40591,"University of Connecticut","CONN","CONN00106304","Poales","Cyperaceae","Scirpus acutus","Scirpus","acutus","","",1931,6,29,"flowering","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,2000,1931-06-29,1931
40602,"University of Connecticut","CONN","CONN00106315","Poales","Cyperaceae","Scirpus acutus","Scirpus","acutus","","",1931,9,10,"fruiting","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1931-09-10,1931
40677,"University of Connecticut","CONN","CONN00106479","Poales","Cyperaceae","Eriophorum vaginatum","Eriophorum","vaginatum","","",1899,6,14,"fruiting","Litchfield","Litchfield","Litchfield",0,41.74722,-73.18861,5000,1899-06-14,1903
40792,"University of Connecticut","CONN","CONN00106660","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1935,7,2,"fruiting","New Haven","Naugatuck","Naugatuck",0,41.48583,-73.05055,5000,1935-07-02,1957
40793,"University of Connecticut","CONN","CONN00106661","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1957,6,28,"fruiting","Tolland","Union","Bigelow Hollow State Park",0,42.00444,-72.13027,5000,1957-06-28,1957
40794,"University of Connecticut","CONN","CONN00106662","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1931,6,18,"fruiting","Fairfield","Norwalk, South Norwalk","Wilson Point",0,41.06361,-73.42833,1000,1931-06-18,1957
40795,"University of Connecticut","CONN","CONN00106663","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1904,8,14,"fruiting","Hartford","Southington","Southington",0,41.59638,-72.94777,5000,1904-08-14,1957
40796,"University of Connecticut","CONN","CONN00106664","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1926,9,8,"fruiting","Litchfield","Warren","Warren",0,41.73638,-73.34222,5000,1926-09-08,1957
40797,"University of Connecticut","CONN","CONN00106665","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1905,7,11,"fruiting","Litchfield","Salisbury","Riga Lake, Salisbury",0,42.02111,-73.48138,1000,1905-07-11,1957
40798,"University of Connecticut","CONN","CONN00106666","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1903,7,17,"fruiting","Litchfield","Norfolk","Norfolk",0,41.99388,-73.20194,5000,1903-07-17,1957
40799,"University of Connecticut","CONN","CONN00106667","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1904,7,4,"fruiting","Hartford","Glastonbury","South Glastonbury",0,41.66694,-72.59666,5000,1904-07-04,1957
40800,"University of Connecticut","CONN","CONN00106668","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1900,6,23,"fruiting","New London","New London","New London",0,41.32972,-72.09444,5000,1900-06-23,1957
40801,"University of Connecticut","CONN","CONN00106669","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1929,7,4,"fruiting","Middlesex","East Hampton","Hurd State Park",0,41.51972,-72.54361,20000,1929-07-04,1957
40802,"University of Connecticut","CONN","CONN00106670","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1912,7,15,"fruiting","Litchfield","Barkhamsted","Barkhamsted",0,41.92916,-72.91388,5000,1912-07-15,1957
40803,"University of Connecticut","CONN","CONN00106671","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1935,7,2,"fruiting","New Haven","Naugatuck","Naugatuck",0,41.48583,-73.05055,5000,1935-07-02,1957
40804,"University of Connecticut","CONN","CONN00106672","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1913,6,30,"fruiting","New Haven","Waterbury","Waterbury",0,41.55833,-73.03611,5000,1913-06-30,1957
40805,"University of Connecticut","CONN","CONN00106673","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1904,6,21,"fruiting","Hartford","East Windsor","Town of East Windsor",0,41.91666,-72.55777,5000,1904-06-21,1957
40806,"University of Connecticut","CONN","CONN00106674","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1933,7,28,"fruiting","Litchfield","Warren","Warren",0,41.73638,-73.34222,5000,1933-07-28,1957
40807,"University of Connecticut","CONN","CONN00106676","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1934,8,2,"fruiting","Litchfield","Canaan","Canaan",0,41.96166,-73.30833,20000,1934-08-02,1957
40808,"University of Connecticut","CONN","CONN00106677","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1914,7,27,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1914-07-27,1957
40809,"University of Connecticut","CONN","CONN00106695","Poales","Cyperaceae","Scirpus eriophorum","Scirpus","eriophorum","","",1875,7,20,"fruiting","Tolland","Ellington","Ellington",0,41.91666,-72.45833,5000,1875-07-20,1940
40851,"University of Connecticut","CONN","CONN00106822","Poales","Cyperaceae","Scirpus eriophorum","Scirpus","eriophorum","","",1931,10,6,"fruiting","Fairfield","Newtown","Newtown",0,41.41388,-73.30333,5000,1931-10-06,1940
40911,"University of Connecticut","CONN","CONN00106885","Poales","Cyperaceae","Scirpus eriophorum","Scirpus","eriophorum","","",1940,9,3,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1940-09-03,1940
40916,"University of Connecticut","CONN","CONN00106890","Poales","Cyperaceae","Scirpus atrocinctus","Scirpus","atrocinctus","","",1904,8,14,"fruiting","Hartford","Southington","Southington",0,41.59638,-72.94777,5000,1904-08-14,1957
40917,"University of Connecticut","CONN","CONN00106891","Poales","Cyperaceae","Scirpus eriophorum","Scirpus","eriophorum","","",1905,8,29,"fruiting","Hartford","East Hartford, Burnside","Burnside",0,41.77972,-72.6075,20000,1905-08-29,1940
40921,"University of Connecticut","CONN","CONN00106895","Poales","Cyperaceae","Scirpus eriophorum","Scirpus","eriophorum","","",1897,8,29,"fruiting","Fairfield","Trumbull","Trumbull",0,41.24277,-73.20055,5000,1897-08-29,1940
40935,"University of Connecticut","CONN","CONN00106970","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1916,8,6,"fruiting","Tolland","Willington","Willington",0,41.88527,-72.26138,5000,1916-08-06,1939
40936,"University of Connecticut","CONN","CONN00106971","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1916,8,6,"fruiting","Tolland","Willington","Willington",0,41.88527,-72.26138,5000,1916-08-06,1939
40937,"University of Connecticut","CONN","CONN00106972","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1903,8,12,"fruiting","Litchfield","Colebrook","Colebrook",0,41.98944,-73.09583,5000,1903-08-12,1939
40941,"University of Connecticut","CONN","CONN00106976","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1898,9,18,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1898-09-18,1939
40942,"University of Connecticut","CONN","CONN00106977","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1895,7,5,"fruiting","Litchfield","New Milford","New Milford",0,41.58694,-73.40833,5000,1895-07-05,1939
40943,"University of Connecticut","CONN","CONN00106978","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1896,7,10,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1896-07-10,1939
40944,"University of Connecticut","CONN","CONN00106979","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1935,7,2,"flowering/fruiting","New Haven","Naugatuck","Naugatuck",0,41.48583,-73.05055,5000,1935-07-02,1939
40945,"University of Connecticut","CONN","CONN00106980","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1931,8,17,"fruiting","Litchfield","Litchfield","Mount Tom Pond, Litchfield",0,41.70111,-73.27861,5000,1931-08-17,1939
40946,"University of Connecticut","CONN","CONN00106981","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1898,7,7,"flowering/fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1898-07-07,1939
40947,"University of Connecticut","CONN","CONN00106982","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1903,7,12,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1903-07-12,1939
40951,"University of Connecticut","CONN","CONN00106986","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1903,8,15,"fruiting","Hartford","Glastonbury","Glastonbury",0,41.71222,-72.60805,5000,1903-08-15,1939
40952,"University of Connecticut","CONN","CONN00106987","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1914,8,5,"fruiting","Middlesex","East Haddam","East Haddam",0,41.45305,-72.46166,5000,1914-08-05,1939
40954,"University of Connecticut","CONN","CONN00106995","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1911,6,0,"fruiting","New Haven","Ansonia","Ansonia",0,41.34333,-73.06916,20000,NA,1939
40955,"University of Connecticut","CONN","CONN00106996","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1911,7,30,"fruiting","Hartford","Southington","Southington",0,41.59638,-72.94777,5000,1911-07-30,1939
40956,"University of Connecticut","CONN","CONN00106997","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1939,7,5,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1939-07-05,1939
40957,"University of Connecticut","CONN","CONN00106998","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1939,7,5,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1939-07-05,1939
40958,"University of Connecticut","CONN","CONN00106999","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1939,7,5,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1939-07-05,1939
40959,"University of Connecticut","CONN","CONN00107000","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1939,7,4,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1939-07-04,1939
40960,"University of Connecticut","CONN","CONN00107001","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1939,6,29,"flowering/fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1939-06-29,1939
40961,"University of Connecticut","CONN","CONN00107002","Poales","Cyperaceae","Scirpus sylvaticus","Scirpus","sylvaticus","","",1939,7,5,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1939-07-05,1939
40991,"University of Connecticut","CONN","CONN00107044","Poales","Cyperaceae","Scirpus hudsonianus","Scirpus","hudsonianus","","",1906,6,12,"fruiting","Tolland","Union","Union",0,41.99083,-72.15722,5000,1906-06-12,1906
40997,"University of Connecticut","CONN","CONN00107059","Poales","Cyperaceae","Scirpus longii","Scirpus","longii","","",1915,6,18,"flowering","Hartford","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1915-06-18,1915
40998,"University of Connecticut","CONN","CONN00107060","Poales","Cyperaceae","Scirpus longii","Scirpus","longii","","",1915,7,10,"flowering","Hartford","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1915-07-10,1915
41071,"University of Connecticut","CONN","CONN00107226","Asterales","Asteraceae","Solidago serotina","Solidago","serotina","","",1928,8,12,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-08-12,1928
41080,"University of Connecticut","CONN","CONN00107235","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1928,8,19,"flowering","Middlesex","East Haddam","Devil's Hopyard State Park",0,41.47611,-72.34166,20000,1928-08-19,1928
41099,"University of Connecticut","CONN","CONN00107254","Ranunculales","Ranunculaceae","Ranunculus parvulus","Ranunculus","parvulus","","",1928,5,20,"flowering","Hartford","West Hartford","Hartford Reservoirs",0,41.76222,-72.78888,20000,1928-05-20,1928
41109,"University of Connecticut","CONN","CONN00107270","Poales","Cyperaceae","Scleria verticillata","Scleria","verticillata","","",1903,9,22,"fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1903-09-22,1910
41112,"University of Connecticut","CONN","CONN00107273","Poales","Cyperaceae","Scleria verticillata","Scleria","verticillata","","",1903,8,19,"fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1903-08-19,1910
41113,"University of Connecticut","CONN","CONN00107274","Poales","Cyperaceae","Scleria verticillata","Scleria","verticillata","","",1908,9,22,"fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1908-09-22,1910
41115,"University of Connecticut","CONN","CONN00107276","Poales","Cyperaceae","Scleria verticillata","Scleria","verticillata","","",1903,9,22,"fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1903-09-22,1910
41116,"University of Connecticut","CONN","CONN00107277","Poales","Cyperaceae","Scleria verticillata","Scleria","verticillata","","",1903,9,22,"fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1903-09-22,1910
41117,"University of Connecticut","CONN","CONN00107278","Poales","Cyperaceae","Scleria verticillata","Scleria","verticillata","","",1910,8,18,"fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1910-08-18,1910
41135,"University of Connecticut","CONN","CONN00107344","Poales","Cyperaceae","Scirpus planifolius","Scirpus","planifolius","","",1915,5,30,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1915-05-30,1915
41152,"University of Connecticut","CONN","CONN00107363","Poales","Cyperaceae","Fimbristylis frankii","Fimbristylis","frankii","","",1937,9,10,"flowering","New London","Griswold","Pachaug Pond, Griswold",0,41.56583,-71.90916,5000,1937-09-10,1937
41223,"University of Connecticut","CONN","CONN00107452","Lamiales","Plantaginaceae","Penstemon laevigatus","Penstemon","laevigatus","","",1928,7,14,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-07-14,1948
41224,"University of Connecticut","CONN","CONN00107453","Lamiales","Plantaginaceae","Penstemon laevigatus","Penstemon","laevigatus","","",1928,7,14,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-07-14,1948
41264,"University of Connecticut","CONN","CONN00107493","Malpighiales","Violaceae","Viola scabriuscula","Viola","scabriuscula","","",1928,5,24,"flowering","Litchfield","Sharon","Sharon",0,41.87916,-73.47666,5000,1928-05-24,1928
41278,"University of Connecticut","CONN","CONN00107508","Fabales","Fabaceae","Lespedeza frutescens","Lespedeza","frutescens","","",1928,8,23,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-08-23,1948
41281,"University of Connecticut","CONN","CONN00107511","Asterales","Asteraceae","Eupatorium verbenifolium","Eupatorium","verbenifolium","","",1928,9,8,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-09-08,1946
41282,"University of Connecticut","CONN","CONN00107512","Asterales","Asteraceae","Eupatorium verbenifolium","Eupatorium","verbenifolium","","",1928,9,8,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-09-08,1946
41337,"University of Connecticut","CONN","CONN00107686","Poales","Cyperaceae","Carex baileyi","Carex","baileyi","","",1926,7,11,"fruiting","Middlesex","East Haddam","Devil's Hopyard State Park",0,41.47611,-72.34166,20000,1926-07-11,1926
41373,"University of Connecticut","CONN","CONN00107749","Poales","Cyperaceae","Carex tentaculata","Carex","tentaculata","","",1877,6,20,"flowering","New Haven","New Haven","New Haven",0,41.30805,-72.92805,5000,1877-06-20,1877
41397,"University of Connecticut","CONN","CONN00107818","Poales","Cyperaceae","Carex plana","Carex","plana","","",1930,6,20,"fruiting","New Haven","West Rock","West Rock, New Haven",0,41.33833,-72.96083,1000,1930-06-20,1930
41398,"University of Connecticut","CONN","CONN00107819","Poales","Cyperaceae","Carex plana","Carex","plana","","",1903,7,5,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1903-07-05,1930
41448,"University of Connecticut","CONN","CONN00107869","Ranunculales","Ranunculaceae","Syndesmon thalictroides","Syndesmon","thalictroides","","",1928,5,20,"flowering","Hartford","West Hartford","Hartford Reservoirs",0,41.76222,-72.78888,20000,1928-05-20,1928
41457,"University of Connecticut","CONN","CONN00107878","Rosales","Rosaceae","Spiraea salicifolia","Spiraea","salicifolia","","",1928,7,18,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-07-18,1944
41495,"University of Connecticut","CONN","CONN00108020","Ericales","Diapensiaceae","Pyxidanthera barbulata","Pyxidanthera","barbulata","","",1905,4,24,"flowering","New London","Ledyard","Ledyard",0,41.43972,-72.01555,5000,1905-04-24,1905
359766,"University of Connecticut","CONN","CONN00108027","Ericales","Diapensiaceae","Shortia galacifolia","Shortia","galacifolia","","",1942,4,20,"","Tolland","Mansfield","Storrs",0,41.80833,-72.24944,5000,1942-04-20,1942
41537,"University of Connecticut","CONN","CONN00108116","Dipsacales","Dipsacaceae","Dipsacus fullonum","Dipsacus","fullonum","","",1905,8,2,"flowering","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1905-08-02,1905
41557,"University of Connecticut","CONN","CONN00108167","Dipsacales","Dipsacaceae","Scabiosa atropurpurea","Scabiosa","atropurpurea","","",1968,8,28,"flowering","Tolland","Mansfield, Storrs","University of Connecticut Ecology and Evolutionary Biology Greenhouses",0,41.81027,-72.25583,1000,1968-08-28,1968
41558,"University of Connecticut","CONN","CONN00108168","Dipsacales","Dipsacaceae","Scabiosa atropurpurea","Scabiosa","atropurpurea","","",1968,8,28,"fruiting","Tolland","Mansfield, Storrs","University of Connecticut Ecology and Evolutionary Biology Greenhouses",0,41.81027,-72.25583,1000,1968-08-28,1968
41634,"University of Connecticut","CONN","CONN00108452","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1930,8,19,"flowering","Litchfield","Woodbury","Lake Quassapaug",0,41.52666,-73.15833,2000,1930-08-19,1946
41637,"University of Connecticut","CONN","CONN00108455","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1908,7,15,"flowering","Middlesex","North Cromwell","North Cromwell",0,41.61138,-72.64361,5000,1908-07-15,1946
41646,"University of Connecticut","CONN","CONN00108464","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1941,7,16,"fruiting","Tolland","Mansfield","Donovan's Pond",0,41.78944,-72.26083,1000,1941-07-16,1946
41648,"University of Connecticut","CONN","CONN00108466","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1930,8,10,"flowering","New London","Groton","Trails Corner, Groton",0,41.34138,-72.0575,5000,1930-08-10,1946
41649,"University of Connecticut","CONN","CONN00108467","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1933,9,4,"flowering","New London","Groton","Trails Corner, Groton",0,41.34138,-72.0575,5000,1933-09-04,1946
41650,"University of Connecticut","CONN","CONN00108468","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1931,7,23,"fruiting","New London","Groton","Trails Corner, Groton",0,41.34138,-72.0575,5000,1931-07-23,1946
41651,"University of Connecticut","CONN","CONN00108469","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1941,7,16,"fruiting","Tolland","Mansfield","Donovan's Pond",0,41.78944,-72.26083,1000,1941-07-16,1946
41657,"University of Connecticut","CONN","CONN00108475","Caryophyllales","Droseraceae","Drosera longifolia","Drosera","longifolia","","",1946,8,17,"fruiting","Tolland","Ellington","Crystal Lake, Ellington",0,41.93166,-72.45833,5000,1946-08-17,1946
41658,"University of Connecticut","CONN","CONN00108599","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1928,6,18,"flowering","Hartford","West Hartford","Oakwood Avenue Woods",0,41.75223,-72.72181,1000,1928-06-18,1948
41663,"University of Connecticut","CONN","CONN00108847","Ericales","Ericaceae","Andromeda polifolia","Andromeda","polifolia","","",1903,9,19,"fruiting","Litchfield","Litchfield","Cranberry Swamp, Litchfield",0,41.71555,-73.19833,1000,1903-09-19,1913
41667,"University of Connecticut","CONN","CONN00108851","Ericales","Ericaceae","Andromeda polifolia","Andromeda","polifolia","","",1899,6,14,"","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1899-06-14,1913
41670,"University of Connecticut","CONN","CONN00108854","Ericales","Ericaceae","Andromeda polifolia","Andromeda","polifolia","","",1906,10,7,"sterile/vegetative","Hartford","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1906-10-07,1913
41677,"University of Connecticut","CONN","CONN00108871","Ericales","Ericaceae","Andromeda polifolia","Andromeda","polifolia","","",1913,6,7,"flowering","Hartford","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1913-06-07,1913
41710,"University of Connecticut","CONN","CONN00109049","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1932,9,6,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-09-06,1953
41711,"University of Connecticut","CONN","CONN00109050","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1932,7,19,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-07-19,1953
41712,"University of Connecticut","CONN","CONN00109051","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1932,7,19,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-07-19,1953
41713,"University of Connecticut","CONN","CONN00109052","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1932,7,19,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-07-19,1953
41714,"University of Connecticut","CONN","CONN00109053","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1932,9,6,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-09-06,1953
41715,"University of Connecticut","CONN","CONN00109054","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1932,7,19,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-07-19,1953
41716,"University of Connecticut","CONN","CONN00109055","Ericales","Ericaceae","Calluna vulgaris","Calluna","vulgaris","","",1953,4,30,"flowering","Hartford","Hartland, East Hartland","East Hartland, Hartland",0,41.99888,-72.90583,5000,1953-04-30,1953
41943,"University of Connecticut","CONN","CONN00109768","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1904,5,23,"flowering","Litchfield","Salisbury","Salisbury",0,41.98333,-73.42111,5000,1904-05-23,1904
41957,"University of Connecticut","CONN","CONN00109790","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1892,7,18,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1892-07-18,1904
41968,"University of Connecticut","CONN","CONN00109801","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1901,8,4,"fruiting","New Haven","Oxford","Oxford",0,41.43388,-73.11666,5000,1901-08-04,1904
41969,"University of Connecticut","CONN","CONN00109802","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1898,7,31,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1898-07-31,1904
41991,"University of Connecticut","CONN","CONN00109867","Ericales","Ericaceae","Chiogenes hispidula","Chiogenes","hispidula","","",1881,5,29,"","New Haven","Bethany","Bethany",0,41.42555,-72.99305,20000,1881-05-29,1881
42003,"University of Connecticut","CONN","CONN00109925","Ericales","Ericaceae","Vaccinium uliginosum","Vaccinium","uliginosum","","",1903,7,30,"flowering","Tolland","Mansfield","Storrs",0,41.80833,-72.24944,5000,1903-07-30,1903
42028,"University of Connecticut","CONN","CONN00109968","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1898,7,24,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1898-07-24,1904
42044,"University of Connecticut","CONN","CONN00110010","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1896,5,17,"","New Haven","Middlebury","Tranquility Farm, Middlebury",0,41.53027,-73.13916,20000,1896-05-17,1904
42045,"University of Connecticut","CONN","CONN00110011","Ericales","Ericaceae","Gaylussacia resinosa","Gaylussacia","resinosa","","",1885,5,24,"","Tolland","Mansfield, Storrs","University of Connecticut",0,41.80916,-72.25361,5000,1885-05-24,1904
42145,"University of Connecticut","CONN","CONN00110337","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1904,7,30,"flowering","Litchfield","Salisbury","Bingham Pond, Salisbury",0,42.02027,-73.46638,5000,1904-07-30,1904
42146,"University of Connecticut","CONN","CONN00110338","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1899,5,26,"flowering","Litchfield","Woodbury","Woodbury",0,41.54444,-73.20888,5000,1899-05-26,1904
42147,"University of Connecticut","CONN","CONN00110339","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1903,7,17,"flowering","Litchfield","Norfolk","Norfolk",0,41.99388,-73.20194,5000,1903-07-17,1904
42148,"University of Connecticut","CONN","CONN00110340","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1899,6,3,"flowering","Hartford","Burlington","Burlington",0,41.75861,-72.96,20000,1899-06-03,1904
42149,"University of Connecticut","CONN","CONN00110341","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1903,5,17,"flowering","Hartford","Burlington","Burlington",0,41.75861,-72.96,20000,1903-05-17,1904
42151,"University of Connecticut","CONN","CONN00110343","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1899,5,28,"flowering","Litchfield","Woodbury","Woodbury",0,41.54444,-73.20888,5000,1899-05-28,1904
42154,"University of Connecticut","CONN","CONN00110346","Ericales","Ericaceae","Kalmia glauca","Kalmia","glauca","","",1902,9,0,"flower buds","New Haven","Middlebury","Tranquility Farm, Middlebury",0,41.53027,-73.13916,20000,NA,1904
340732,"University of Connecticut","CONN","CONN00110426","Ericales","Ericaceae","Leiophyllum buxifolium","Leiophyllum","buxifolium","","",1932,5,20,"fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1932-05-20,1932
